WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
200	23882191	87522	23887978	912234	23893781	716784	23882191	0.84274	23887978	1.00654	23893781	1.06977	23882191	103854.094975912	23887978	906306.753829952	23893781	670035.615132225	23898758	90348	23904530	948862	23910333	806205	23898758	0.84236	23904530	1.00608	23910333	1.07074	23898758	107255.805118952	23904530	943127.783078881	23910333	752941.890655061	23915325	70856	23921113	938667	23926916	1206608	23915325	0.84223	23921113	1.00684	23926916	1.06995	23915325	84129.0383861891	23921113	932290.135473362	23926916	1127723.72540773
201	24002202	87906	24007989	911642	24013792	717234	24002202	0.84292	24007989	1.00584	24013792	1.07109	24002202	104287.476866132	24007989	906348.922293804	24013792	669630.003080974	24018784	90929	24024556	951535	24030360	804346	24018784	0.84312	24024556	1.00777	24030360	1.07127	24018784	107848.230382389	24024556	944198.577056273	24030360	750834.056773736	24035352	71797	24041139	937206	24046943	1194490	24035352	0.84234	24041139	1.0069	24046943	1.07051	24035352	85235.1781940784	24041139	930783.593206873	24046943	1115813.95783318
202	24122213	87711	24128000	911149	24133819	719158	24122213	0.84241	24128000	1.00653	24133819	1.07107	24122213	104119.134388243	24128000	905237.797184386	24133819	671438.8415323	24138795	90629	24144583	952272	24150386	804882	24138795	0.84258	24144583	1.00647	24150386	1.07084	24138795	107561.299817228	24144583	946150.406867567	24150386	751636.098763587	24155363	72104	24161166	935996	24166954	1189369	24155363	0.84231	24161166	1.00643	24166954	1.07169	24155363	85602.6878465173	24161166	930015.9971384	24166954	1109806.94043987
203	24242224	87956	24248011	913103	24253814	717276	24242224	0.84281	24248011	1.00641	24253814	1.07094	24242224	104360.413379053	24248011	907287.288480838	24253814	669763.011933442	24258791	91715	24264579	953133	24270382	801288	24258791	0.84248	24264579	1.00702	24270382	1.07105	24258791	108863.118412307	24264579	946488.649679252	24270382	748133.140376266	24275358	72391	24281146	937771	24286949	1179036	24275358	0.8428	24281146	1.00593	24286949	1.07128	24275358	85893.4504034172	24281146	932242.800194845	24286949	1100586.21462176
204	24362235	88047	24368022	911859	24373826	717844	24362235	0.84233	24368022	1.0066	24373826	1.07143	24362235	104527.916612254	24368022	905880.190741109	24373826	669986.840017547	24378818	91351	24384590	950524	24390393	800772	24378818	0.84292	24384590	1.00676	24390393	1.07112	24378818	108374.460209747	24384590	944141.602765306	24390393	747602.509522743	24395385	71979	24401172	936944	24406976	1166879	24395385	0.84208	24401172	1.00673	24406976	1.06981	24395385	85477.6268288049	24401172	930680.520099729	24406976	1090734.8033763
205	24482246	88254	24488033	911980	24493837	716232	24482246	0.84226	24488033	1.00626	24493837	1.07001	24482246	104782.371239285	24488033	906306.521177429	24493837	669369.445145373	24498813	90885	24504601	950618	24510404	799881	24498813	0.84186	24504601	1.00651	24510404	1.06965	24498813	107957.38008695	24504601	944469.503532007	24510404	747796.942925256	24515365	72738	24521152	937565	24526940	1161078	24515365	0.84211	24521152	1.00645	24526940	1.07116	24515365	86375.8891356236	24521152	931556.460827662	24526940	1083944.50875686
206	24602257	88569	24608044	910373	24613863	715315	24602257	0.84197	24608044	1.00632	24613863	1.07024	24602257	105192.584058814	24608044	904655.576754909	24613863	668368.777096726	24618840	91600	24624612	952507	24630415	797994	24618840	0.84253	24624612	1.00724	24630415	1.07033	24618840	108720.164267148	24624612	945660.418569556	24630415	745558.846337111	24635407	73319	24641194	937217	24646998	1150163	24635407	0.84232	24641194	1.00633	24646998	1.07046	24635407	87044.1162503562	24641194	931321.733427405	24646998	1074456.7755918
207	24722268	87949	24728055	912541	24733859	716261	24722268	0.84239	24728055	1.0064	24733859	1.07055	24722268	104404.135851565	24728055	906737.877583466	24733859	669058.894960535	24738835	91889	24744623	951548	24750426	797620	24738835	0.84273	24744623	1.0064	24750426	1.0707	24738835	109037.295456433	24744623	945496.820349762	24750426	744951.900625759	24755402	73515	24761190	938589	24767009	1144337	24755402	0.84269	24761190	1.00647	24767009	1.07038	24755402	87238.4862760921	24761190	932555.366776953	24767009	1069094.1534782
208	24842279	88579	24848066	913296	24853885	717066	24842279	0.8427	24848066	1.00737	24853885	1.07187	24842279	105113.326213362	24848066	906614.252955716	24853885	668985.977777156	24858862	91649	24864649	952717	24870468	793311	24858862	0.84303	24864649	1.00723	24870468	1.07134	24858862	108713.80615162	24864649	945878.299891783	24870468	740484.813411242	24875444	73477	24881232	938471	24887035	1133773	24875444	0.84238	24881232	1.00693	24887035	1.07104	24875444	87225.480187089	24881232	932012.155760579	24887035	1058572.04212728
209	24962290	88722	24968077	911887	24973881	717303	24962290	0.84237	24968077	1.00616	24973881	1.07167	24962290	105324.263684604	24968077	906304.166335374	24973881	669331.977194472	24978857	92102	24984645	952156	24990432	793938	24978857	0.84229	24984645	1.00704	24990432	1.07041	24978857	109347.136971827	24984645	945499.682237051	24990432	741713.922702516	24995409	74160	25001196	937457	25006984	1124695	24995409	0.84252	25001196	1.0067	25006984	1.07013	24995409	88021.6493377012	25001196	931217.840468858	25006984	1050989.13216151
210	25082301	88488	25088088	912848	25093892	714925	25082301	0.84239	25088088	1.00729	25093892	1.07053	25082301	105043.982003585	25088088	906241.499468872	25093892	667823.414570353	25098884	92251	25104656	950353	25110459	791877	25098884	0.84269	25104656	1.00612	25110459	1.07003	25098884	109472.047846776	25104656	944572.218025683	25110459	740051.213517378	25115435	74050	25121223	937420	25127042	1120812	25115435	0.84271	25121223	1.00578	25127042	1.07069	25115435	87871.2724424772	25121223	932032.85012627	25127042	1046812.80295884
211	25202312	88608	25208099	912389	25213918	716359	25202312	0.84247	25208099	1.00591	25213918	1.07118	25202312	105176.445452064	25208099	907028.461790816	25213918	668756.884930637	25218879	92285	25224667	953903	25230454	791765	25218879	0.84278	25224667	1.0074	25230454	1.07052	25218879	109500.700064074	25224667	946895.969823308	25230454	739607.854126966	25235431	74063	25241218	939928	25247021	1112440	25235431	0.84191	25241218	1.00678	25247021	1.07052	25235431	87970.2105925812	25241218	933598.204175689	25247021	1039158.53977506
212	25322323	88445	25328110	912500	25333914	715058	25322323	0.84224	25328110	1.00647	25333914	1.06953	25322323	105011.635638298	25328110	906634.077518456	25333914	668572.176563537	25338906	92287	25344678	952215	25350481	789291	25338906	0.84261	25344678	1.00665	25350481	1.07042	25338906	109525.165853716	25344678	945924.601400685	25350481	737365.70691878	25355473	74438	25361260	939582	25367064	1104844	25355473	0.84297	25361260	1.00644	25367064	1.07072	25355473	88304.4473706063	25361260	933569.81042089	25367064	1031870.14345487
213	25442334	88823	25448121	912994	25453940	715877	25442334	0.84221	25448121	1.00608	25453940	1.07097	25442334	105464.195390698	25448121	907476.542620865	25453940	668437.958112739	25458901	92867	25464689	951855	25470492	787569	25458901	0.84252	25464689	1.00655	25470492	1.07052	25458901	110225.276551298	25464689	945660.920967662	25470492	735688.263647573	25475453	74458	25481240	937330	25487043	1095767	25475453	0.84193	25481240	1.00577	25487043	1.06987	25475453	88437.28100911	25481240	931952.633305825	25487043	1024205.74462318
214	25562345	88584	25568132	911658	25573936	713350	25562345	0.84225	25568132	1.00664	25573936	1.07024	25562345	105175.422974176	25568132	905644.520384646	25573936	666532.740319928	25578912	92197	25584700	950533	25590487	786700	25578912	0.84158	25584700	1.00585	25590487	1.06993	25578912	109552.270728867	25584700	945004.722374112	25590487	735281.747404036	25595464	74922	25601251	938267	25607039	1088650	25595464	0.84205	25601251	1.00576	25607039	1.07023	25595464	88975.7140312333	25601251	932893.533248489	25607039	1017211.25365576
215	25682356	88824	25688143	912613	25693962	712103	25682356	0.84266	25688143	1.00598	25693962	1.06978	25682356	105409.061780552	25688143	907188.015666316	25693962	665653.685804558	25698939	92924	25704711	952583	25710514	786830	25698939	0.84197	25704711	1.00565	25710514	1.07042	25698939	110364.977374491	25704711	947231.144036196	25710514	735066.609368285	25715490	75085	25721278	940187	25727097	1082907	25715490	0.84256	25721278	1.00665	25727097	1.07046	25715490	89115.3152297759	25721278	933976.059206278	25727097	1011627.71145115
216	25802367	88814	25808154	916885	25813958	714877	25802367	0.84239	25808154	1.00709	25813958	1.07051	25802367	105430.976151189	25808154	910430.050938844	25813958	667791.052862654	25818950	92353	25824722	952133	25830525	785911	25818950	0.84211	25824722	1.00608	25830525	1.07041	25818950	109668.57061429	25824722	946379.015585242	25830525	734214.926990593	25835501	75757	25841289	941154	25847092	1075927	25835501	0.8423	25841289	1.00655	25847092	1.07011	25835501	89940.6387272943	25841289	935029.556405544	25847092	1005435.88976834
217	25922378	88450	25928181	911635	25933984	714983	25922378	0.84225	25928181	1.00634	25933984	1.0704	25922378	105016.325319086	25928181	905891.646958285	25933984	667958.707025411	25938961	92991	25944748	951746	25950536	785037	25938961	0.84183	25944748	1.00677	25950536	1.07111	25938961	110462.920066997	25944748	945346.007529029	25950536	732919.121285395	25955528	75556	25961315	938697	25967119	1068164	25955528	0.84199	25961315	1.00673	25967119	1.07093	25955528	89735.0324825711	25961315	932421.801277403	25967119	997417.198136199
218	26042389	88832	26048176	914201	26053980	713528	26042389	0.84215	26048176	1.00662	26053980	1.07072	26042389	105482.396247699	26048176	908188.790208818	26053980	666400.179318589	26058956	93109	26064744	952628	26070547	782450	26058956	0.84226	26064744	1.00632	26070547	1.07115	26058956	110546.624557738	26064744	946645.202321329	26070547	730476.590580218	26075523	75642	26081311	938654	26087114	1061479	26075523	0.84193	26081311	1.00663	26087114	1.07001	26075523	89843.573693775	26081311	932471.712545821	26087114	992027.1773161
219	26162400	88809	26168187	911871	26173991	714857	26162400	0.8422	26168187	1.007	26173991	1.07078	26162400	105448.824507243	26168187	905532.27408143	26173991	667603.989615047	26178967	93449	26184739	951730	26190558	782038	26178967	0.84173	26184739	1.00639	26190558	1.07008	26178967	111020.160859183	26184739	945687.05968859	26190558	730821.994617225	26195534	76237	26201322	939359	26207125	1054280	26195534	0.84166	26201322	1.00537	26207125	1.0694	26195534	90579.3313214362	26201322	934341.585684872	26207125	985861.230596596
220	26282411	89182	26288198	914567	26294002	714546	26282411	0.84242	26288198	1.00642	26294002	1.07131	26282411	105864.058308207	26288198	908732.934560124	26294002	666983.41283102	26298978	93463	26304766	954582	26310569	783159	26298978	0.84177	26304766	1.00613	26310569	1.07065	26298978	111031.516922675	26304766	948766.064027511	26310569	731479.942091253	26315545	76258	26321333	938941	26327152	1049572	26315545	0.8416	26321333	1.00573	26327152	1.07007	26315545	90610.7414448669	26321333	933591.520587036	26327152	980844.243834515
221	26402422	89260	26408209	914597	26414013	714806	26402422	0.84211	26408209	1.00608	26414013	1.07004	26402422	105995.653774448	26408209	909069.855279898	26414013	668018.018018018	26419005	93470	26424777	953410	26430580	779455	26419005	0.84203	26424777	1.00651	26430580	1.07082	26419005	111005.546120685	26424777	947243.445171931	26430580	727904.78325022	26435541	76733	26441328	942882	26447132	1046707	26435541	0.84218	26441328	1.00667	26447132	1.07063	26435541	91112.351278824	26441328	936634.646905143	26447132	977655.212351606
222	26522433	89277	26528220	914182	26534024	714198	26522433	0.84213	26528220	1.00554	26534024	1.07029	26522433	106013.323358626	26528220	909145.334844959	26534024	667293.910996085	26539000	93729	26544788	951321	26550591	779363	26539000	0.84197	26544788	1.00518	26550591	1.06884	26539000	111321.068446619	26544788	946418.551901152	26550591	729167.134463531	26555583	77593	26561371	939330	26567174	1037877	26555583	0.84118	26561371	1.00459	26567174	1.07026	26555583	92243.0395396942	26561371	935038.17477777	26567174	969742.866219423
223	26642444	88888	26648232	912327	26654035	713440	26642444	0.84172	26648232	1.00551	26654035	1.06947	26642444	105602.813287079	26648232	907327.624787421	26654035	667096.786258614	26658996	94322	26664783	949977	26670586	779375	26658996	0.84097	26664783	1.0057	26670586	1.07019	26658996	112158.578784023	26664783	944592.820920752	26670586	728258.533531429	26675563	76998	26681335	939219	26687154	1031807	26675563	0.84139	26681335	1.00516	26687154	1.06943	26675563	91512.8537301371	26681335	934397.508854312	26687154	964819.576783894
224	26762455	88985	26768243	914107	26774061	713750	26762455	0.84177	26768243	1.00571	26774061	1.06994	26762455	105711.774000024	26768243	908917.083453481	26774061	667093.481877489	26779038	93719	26784825	952885	26790613	777528	26779038	0.84138	26784825	1.00501	26790613	1.06973	26779038	111387.244764553	26784825	948134.844429409	26790613	726845.091752124	26795589	77396	26801377	939074	26807165	1023933	26795589	0.84126	26801377	1.00535	26807165	1.07028	26795589	92000.0950954521	26801377	934076.689710051	26807165	956696.378517771
225	26882466	89578	26888254	914267	26894072	713835	26882466	0.84123	26888254	1.00614	26894072	1.0694	26882466	106484.552381632	26888254	908687.657781223	26894072	667509.818589863	26899049	94337	26904836	952743	26910640	777323	26899049	0.84118	26904836	1.00511	26910640	1.06974	26899049	112148.41056611	26904836	947899.234909612	26910640	726646.661805672	26915616	77520	26921404	940253	26927207	1020302	26915616	0.84166	26921404	1.00522	26927207	1.06976	26915616	92103.6998312858	26921404	935370.3666859	26927207	953767.200119653
226	27002477	88428	27008265	915403	27014068	712861	27002477	0.84151	27008265	1.00562	27014068	1.06866	27002477	105082.530213545	27008265	910287.186014598	27014068	667060.617970168	27019044	94208	27024832	952645	27030635	774612	27019044	0.84123	27024832	1.00442	27030635	1.06917	27019044	111988.39794111	27024832	948452.838454033	27030635	724498.442717248	27035611	78231	27041399	940344	27047202	1013441	27035611	0.84128	27041399	1.00531	27047202	1.06958	27035611	92990.4431342716	27041399	935377.147347584	27047202	947513.042502665
227	27122488	89776	27128276	913545	27134094	712532	27122488	0.84183	27128276	1.00555	27134094	1.06934	27122488	106643.85921148	27128276	908502.809407787	27134094	666328.763536387	27139086	94341	27144874	954223	27150693	775088	27139086	0.84114	27144874	1.00602	27150693	1.07027	27139086	112158.499179685	27144874	948512.952028787	27150693	724198.56671681	27155669	78065	27161457	940669	27167260	1007524	27155669	0.84234	27161457	1.00512	27167260	1.06965	27155669	92676.3539663319	27161457	935877.308182108	27167260	941919.319403543
228	27242499	88758	27248287	913646	27254090	713376	27242499	0.84086	27248287	1.00539	27254090	1.06951	27242499	105556.216254787	27248287	908747.849093387	27254090	667011.996147769	27259082	94165	27264869	950796	27270657	773649	27259082	0.84188	27264869	1.00553	27270657	1.06939	27259082	111850.857604409	27264869	945567.014410311	27270657	723448.882072958	27275649	78321	27281437	939540	27287240	1001362	27275649	0.84134	27281437	1.0048	27287240	1.06942	27275649	93090.7837497326	27281437	935051.751592357	27287240	936359.896018402
229	27362510	89032	27368298	913165	27374116	714969	27362510	0.84166	27368298	1.00575	27374116	1.06926	27362510	105781.431932134	27368298	907944.320159085	27374116	668657.763312945	27379093	94145	27384880	952970	27390684	774843	27379093	0.8413	27384880	1.0049	27390684	1.06918	27379093	111904.195887317	27384880	948323.216240422	27390684	724707.719934904	27395676	78524	27401463	940128	27407266	1000157	27395676	0.84071	27401463	1.00482	27407266	1.06919	27395676	93402.0054477763	27401463	935618.319699051	27407266	935434.30073233
230	27482521	89135	27488309	913909	27494112	714551	27482521	0.84105	27488309	1.00523	27494112	1.06922	27482521	105980.619463766	27488309	909154.123931836	27494112	668291.838910608	27499088	95302	27504876	953193	27510679	771773	27499088	0.84159	27504876	1.00522	27510679	1.06922	27499088	113240.413978303	27504876	948243.170649211	27510679	721809.356353229	27515655	79387	27521427	941052	27527231	995755	27515655	0.84118	27521427	1.00569	27527231	1.06943	27515655	94375.757863953	27521427	935727.70933389	27527231	931108.160421907
231	27602532	89378	27608320	913211	27614123	715016	27602532	0.84175	27608320	1.00525	27614123	1.07102	27602532	106181.17018117	27608320	908441.681173837	27614123	667602.845885231	27619084	95330	27624871	955398	27630674	772998	27619084	0.84228	27624871	1.00611	27630674	1.06992	27619084	113180.889965332	27624871	949595.968631661	27630674	722482.054733064	27635651	79206	27641438	938198	27647226	989876	27635651	0.84214	27641438	1.0065	27647226	1.06875	27635651	94053.2453036312	27641438	932139.095876801	27647226	926199.766081871
232	27722543	89270	27728331	913733	27734149	714025	27722543	0.84146	27728331	1.00547	27734149	1.06984	27722543	106089.416015022	27728331	908762.071469064	27734149	667412.884169596	27739110	94850	27744898	952989	27750701	771898	27739110	0.84222	27744898	1.00602	27750701	1.07045	27739110	112619.030657073	27744898	947286.33625574	27750701	721096.735017983	27755677	79193	27761465	939960	27767284	985057	27755677	0.84275	27761465	1.00531	27767284	1.07038	27755677	93969.7419163453	27761465	934995.175617471	27767284	920287.187727723
233	27842554	88899	27848342	912515	27854160	714379	27842554	0.84173	27848342	1.00457	27854160	1.0691	27842554	105614.627018165	27848342	908363.777536658	27854160	668205.96763633	27859137	95542	27864909	954288	27870712	770689	27859137	0.84186	27864909	1.00604	27870712	1.06843	27859137	113489.178723303	27864909	948558.705419268	27870712	721328.491337757	27875688	79148	27881476	940619	27887295	978524	27875688	0.84126	27881476	1.00479	27887295	1.06859	27875688	94082.6854955662	27881476	936134.913763075	27887295	915715.101208134
234	27962565	89622	27968353	912884	27974156	715368	27962565	0.84114	27968353	1.00509	27974156	1.06933	27962565	106548.255938369	27968353	908260.951755564	27974156	668987.122777814	27979148	95257	27984920	954300	27990723	771577	27979148	0.84151	27984920	1.00565	27990723	1.06944	27979148	113197.704127105	27984920	948938.497489186	27990723	721477.595751047	27995715	79481	28001503	941333	28007321	976393	27995715	0.84104	28001503	1.00545	28007321	1.06977	27995715	94503.2340911253	28001503	936230.54353772	28007321	912713.013077578
235	28082576	89587	28088364	911554	28094182	714724	28082576	0.84146	28088364	1.00566	28094182	1.06953	28082576	106466.142181447	28088364	906423.642185232	28094182	668259.889858162	28099159	94985	28104946	951095	28110750	770164	28099159	0.84087	28104946	1.00498	28110750	1.06946	28099159	112960.386266605	28104946	946382.017552588	28110750	720142.875843884	28115710	79538	28121514	940063	28127317	970688	28115710	0.84149	28121514	1.00422	28127317	1.06871	28115710	94520.4339920855	28121514	936112.604807712	28127317	908280.075979452
236	28202587	89403	28208375	912442	28214178	712620	28202587	0.84113	28208375	1.00552	28214178	1.06908	28202587	106289.158631841	28208375	907432.97000557	28214178	666573.128297228	28219154	95484	28224942	953718	28230745	768990	28219154	0.84138	28224942	1.00564	28230745	1.06916	28219154	113484.98894673	28224942	948369.197724832	28230745	719246.885405365	28235737	79705	28241525	938544	28247328	965170	28235737	0.84102	28241525	1.00504	28247328	1.06835	28235737	94771.824689068	28241525	933837.459205604	28247328	903421.163476389
237	28322598	89039	28328386	910894	28334189	712289	28322598	0.8413	28328386	1.00545	28334189	1.06988	28322598	105835.017235231	28328386	905956.536874037	28334189	665765.319475081	28339181	96070	28344953	953196	28350756	768316	28339181	0.84193	28344953	1.00514	28350756	1.06992	28339181	114106.873493046	28344953	948321.626838053	28350756	718106.026618813	28355733	80012	28361505	942171	28367308	962097	28355733	0.84133	28361505	1.00472	28367308	1.06917	28355733	95101.8030974766	28361505	937744.84433474	28367308	899854.092426836
238	28442609	89330	28448397	914028	28454200	713981	28442609	0.84175	28448397	1.00523	28454200	1.06973	28442609	106124.146124146	28448397	909272.504799897	28454200	667440.382152506	28459176	95941	28464964	955660	28470783	767648	28459176	0.841	28464964	1.00546	28470783	1.06926	28459176	114079.66706302	28464964	950470.431444314	28470783	717924.545947665	28475759	80386	28481562	940856	28487381	957908	28475759	0.84102	28481562	1.00531	28487381	1.06947	28475759	95581.555729947	28481562	935886.442987735	28487381	895684.778441658
239	28562620	89483	28568408	913470	28574211	712076	28562620	0.84133	28568408	1.00508	28574211	1.06857	28562620	106358.979235258	28568408	908853.026624746	28574211	666382.17430772	28579187	96410	28584975	952194	28590778	768258	28579187	0.84144	28584975	1.00565	28590778	1.06941	28579187	114577.391139	28584975	946844.32953811	28590778	718394.254775998	28595755	80510	28601542	942981	28607345	956452	28595755	0.84078	28601542	1.00523	28607345	1.06938	28595755	95756.3215109779	28601542	938074.868438069	28607345	894398.623501468
240	28682631	90299	28688419	913531	28694222	714220	28682631	0.84089	28688419	1.00567	28694222	1.06867	28682631	107385.032525063	28688419	908380.482663299	28694222	668326.050137086	28699198	96234	28704986	952324	28710789	767402	28699198	0.84115	28704986	1.00503	28710789	1.0695	28699198	114407.656184985	28704986	947557.784344746	28710789	717533.42683497	28715766	80328	28721553	941968	28727372	952126	28715766	0.8415	28721553	1.00583	28727372	1.07025	28715766	95458.1105169341	28721553	936508.157442113	28727372	889629.525811726
241	28802642	89358	28808430	911722	28814233	713150	28802642	0.84153	28808430	1.00514	28814233	1.0695	28802642	106185.162739296	28808430	907059.713074796	28814233	666806.919121085	28819209	96431	28824997	954455	28830800	765613	28819209	0.8415	28824997	1.00556	28830800	1.06943	28819209	114594.177064765	28824997	949177.572695811	28830800	715907.539530404	28835761	80400	28841549	940975	28847336	947806	28835761	0.84176	28841549	1.00551	28847336	1.06948	28835761	95514.1608059304	28841549	935818.639297471	28847336	886230.691551034
242	28922653	89763	28928441	913135	28934244	714018	28922653	0.84122	28928441	1.00586	28934244	1.06975	28922653	106705.736905922	28928441	907815.202910942	28934244	667462.49123627	28939220	96324	28945008	954794	28950811	765716	28939220	0.84167	28945008	1.00546	28950811	1.0703	28939220	114443.903192463	28945008	949609.134127663	28950811	715421.844342708	28955788	81296	28961575	941953	28967394	944044	28955788	0.84154	28961575	1.00612	28967394	1.07005	28955788	96603.8453311786	28961575	936223.313322467	28967394	882242.885846456
243	29042664	89933	29048452	914517	29054255	715527	29042664	0.84124	29048452	1.00503	29054255	1.06952	29042664	106905.282677952	29048452	909940.001790991	29054255	669016.942179669	29059231	96970	29065019	953401	29070822	764856	29059231	0.84136	29065019	1.00471	29070822	1.06874	29059231	115253.874679091	29065019	948931.53248201	29070822	715661.433089433	29075799	81477	29081586	941459	29087389	942457	29075799	0.8413	29081586	1.00505	29087389	1.06976	29075799	96846.5470105789	29081586	936728.520969106	29087389	880998.541728986
244	29162675	89805	29168463	913909	29174266	716540	29162675	0.84149	29168463	1.00496	29174266	1.06978	29162675	106721.410830788	29168463	909398.384015284	29174266	669801.267550337	29179242	96495	29185030	953217	29190833	764666	29179242	0.84123	29185030	1.00522	29190833	1.06903	29179242	114707.036125673	29185030	948267.046019777	29190833	715289.561565157	29195810	81280	29201597	943889	29207400	936701	29195810	0.84154	29201597	1.00537	29207400	1.06935	29195810	96584.8325688619	29201597	938847.389518287	29207400	875953.616683032
245	29282686	89349	29288474	915374	29294293	714276	29282686	0.84123	29288474	1.00475	29294293	1.06916	29282686	106212.331942513	29288474	911046.52898731	29294293	668072.131392869	29299269	96775	29305041	953900	29310844	763624	29299269	0.84148	29305041	1.00574	29310844	1.06886	29299269	115005.704235395	29305041	948455.863344403	29310844	714428.45648635	29315821	81227	29321624	939793	29327443	932860	29315821	0.84081	29321624	1.00407	29327443	1.0688	29315821	96605.654071669	29321624	935983.546963857	29327443	872810.628742515
246	29402697	90655	29408500	915888	29414304	714157	29402697	0.84161	29408500	1.00592	29414304	1.07054	29402697	107716.163068405	29408500	910497.852711945	29414304	667099.781418723	29419280	96643	29425068	953129	29430871	763188	29419280	0.84131	29425068	1.00491	29430871	1.06948	29419280	114872.044787296	29425068	948472.002467883	29430871	713606.612559375	29435847	82245	29441650	941873	29447454	929132	29435847	0.84095	29441650	1.0047	29447454	1.06938	29435847	97800.1070218206	29441650	937466.905543944	29447454	868851.109988966
247	29522708	90012	29528496	913590	29534299	715627	29522708	0.84096	29528496	1.00506	29534299	1.0693	29522708	107034.817351598	29528496	908990.508029372	29534299	669248.106237726	29539275	96894	29545063	954730	29550866	764434	29539275	0.84079	29545063	1.00505	29550866	1.06903	29539275	115241.618002117	29545063	949932.839162231	29550866	715072.542398249	29555843	82059	29561630	941184	29567433	925917	29555843	0.84083	29561630	1.00475	29567433	1.06886	29555843	97592.854679305	29561630	936734.511072406	29567433	866265.928185169
248	29642719	90391	29648507	915090	29654310	714968	29642719	0.8418	29648507	1.00531	29654310	1.06956	29642719	107378.237110953	29648507	910256.537784365	29654310	668469.277085905	29659302	96936	29665090	954465	29670908	761965	29659302	0.84123	29665090	1.0055	29670908	1.06931	29659302	115231.268499697	29665090	949244.157135754	29670908	712576.334271633	29675885	82104	29681672	946248	29687491	924318	29675885	0.84095	29681672	1.00583	29687491	1.0697	29675885	97632.4395029431	29681672	940763.349671416	29687491	864090.866598112
249	29762730	90252	29768518	915488	29774321	715034	29762730	0.84226	29768518	1.00503	29774321	1.06952	29762730	107154.560349536	29768518	910906.142105211	29774321	668555.987732815	29779297	96853	29785085	954604	29790904	763363	29779297	0.84065	29785085	1.00581	29790904	1.07024	29779297	115212.038303694	29785085	949089.788329804	29790904	713263.380176409	29795865	82813	29801652	941895	29807440	921371	29795865	0.84152	29801652	1.006	29807440	1.07046	29795865	98408.8316379884	29801652	936277.335984095	29807440	860724.361489453
250	29882741	89681	29888529	912685	29894332	715396	29882741	0.84079	29888529	1.00519	29894332	1.06869	29882741	106662.781431749	29888529	907972.622091346	29894332	669413.955403344	29899308	97128	29905080	953153	29910899	763442	29899308	0.84131	29905080	1.00496	29910899	1.06955	29899308	115448.526702405	29905080	948448.694475402	29910899	713797.391426301	29915876	82608	29921663	942268	29927466	918239	29915876	0.84166	29921663	1.00533	29927466	1.0705	29915876	98148.896228881	29921663	937272.338436136	29927466	857766.464269033
251	30002752	90505	30008540	913655	30014343	715070	30002752	0.8412	30008540	1.00548	30014343	1.06898	30002752	107590.347123157	30008540	908675.458487489	30014343	668927.388725701	30019319	97163	30025107	953049	30030910	762681	30019319	0.8413	30025107	1.00514	30030910	1.06936	30019319	115491.501248068	30025107	948175.378554231	30030910	713212.575746241	30035902	82885	30041690	940707	30047477	915675	30035902	0.84098	30041690	1.00508	30047477	1.06985	30035902	98557.6351399558	30041690	935952.362001035	30047477	855891.012758798
252	30122763	90585	30128551	914958	30134370	717576	30122763	0.84138	30128551	1.00544	30134370	1.0696	30122763	107662.411752122	30128551	910007.558879694	30134370	670882.572924458	30139346	97228	30145134	954512	30150952	762995	30139346	0.84143	30145134	1.00552	30150952	1.06947	30139346	115550.907383858	30145134	949272.018458111	30150952	713432.821865036	30155944	83022	30161716	944247	30167535	913069	30155944	0.84122	30161716	1.00592	30167535	1.07	30155944	98692.3753595968	30161716	938689.955463655	30167535	853335.514018691
253	30242774	90263	30248562	915842	30254365	718621	30242774	0.8418	30248562	1.00612	30254365	1.07057	30242774	107226.181990972	30248562	910271.140619409	30254365	671250.828997637	30259341	97561	30265129	953493	30270948	760994	30259341	0.84205	30265129	1.00553	30270948	1.06988	30259341	115861.290897215	30265129	948249.182023411	30270948	711289.116536434	30275924	83273	30281696	942664	30287499	910150	30275924	0.84207	30281696	1.0056	30287499	1.06977	30275924	98890.8285534457	30281696	937414.478918059	30287499	850790.356805669
254	30362785	90024	30368573	914552	30374376	716617	30362785	0.84154	30368573	1.00537	30374376	1.06956	30362785	106975.307174941	30368573	909667.087738842	30374376	670011.032574143	30379352	97613	30385140	953814	30390943	760695	30379352	0.84193	30385140	1.00559	30390943	1.06901	30379352	115939.56742247	30385140	948511.818932169	30390943	711588.291971076	30395935	83414	30401723	941484	30407511	906570	30395935	0.84145	30401723	1.00501	30407511	1.07075	30395935	99131.2615128647	30401723	936790.678699714	30407511	846668.223208032
